playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
abramcj01,2022,1,SDN,NL,RF,3,1,36,4,0,0,0,,,,,
abreuwi02,2023,1,BOS,AL,LF,12,8,228,16,2,0,1,,,,,
abreuwi02,2023,1,BOS,AL,CF,12,11,256,22,0,0,0,,,,,
abreuwi02,2023,1,BOS,AL,RF,3,0,22,2,0,1,0,,,,,
abreuwi02,2024,1,BOS,AL,LF,5,4,111,9,0,0,0,,,,,
abreuwi02,2024,1,BOS,AL,CF,1,0,6,1,0,0,0,,,,,
abreuwi02,2024,1,BOS,AL,RF,125,106,2764,212,9,7,2,,,,,
ackledu01,2015,2,NYA,AL,LF,4,2,57,3,0,0,0,,,,,
ackledu01,2015,1,SEA,AL,LF,63,36,1074,66,1,0,0,,,,,
ackledu01,2015,1,SEA,AL,CF,21,16,418,33,1,0,1,,,,,
ackledu01,2015,1,SEA,AL,RF,2,0,6,0,0,0,0,,,,,
ackledu01,2016,1,NYA,AL,RF,9,6,163,9,1,0,1,,,,,
acunaro01,2018,1,ATL,NL,LF,101,96,2518,146,2,5,0,,,,,
acunaro01,2018,1,ATL,NL,CF,13,8,224,28,1,0,0,,,,,
acunaro01,2018,1,ATL,NL,RF,3,3,66,10,0,0,0,,,,,
acunaro01,2019,1,ATL,NL,LF,46,40,1000,77,3,0,1,,,,,
acunaro01,2019,1,ATL,NL,CF,100,95,2493,206,3,3,0,,,,,
acunaro01,2019,1,ATL,NL,RF,35,19,599,42,4,0,0,,,,,
acunaro01,2020,1,ATL,NL,CF,34,30,645,61,0,0,0,,,,,
acunaro01,2020,1,ATL,NL,RF,28,16,485,41,0,0,0,,,,,
acunaro01,2021,1,ATL,NL,CF,2,1,39,6,0,0,0,,,,,
acunaro01,2021,1,ATL,NL,RF,80,79,1987,128,4,2,0,,,,,
acunaro01,2022,1,ATL,NL,CF,1,0,3,0,0,0,0,,,,,
acunaro01,2022,1,ATL,NL,RF,92,88,2376,150,4,4,0,,,,,
acunaro01,2023,1,ATL,NL,RF,156,156,4083,281,10,5,1,,,,,
acunaro01,2024,1,ATL,NL,RF,48,48,1284,98,2,2,0,,,,,
adamsjo03,2023,1,LAA,AL,LF,3,3,81,7,0,0,0,,,,,
adamsjo03,2023,1,LAA,AL,CF,5,3,81,13,0,2,0,,,,,
adamsjo03,2023,1,LAA,AL,RF,6,4,120,7,0,0,0,,,,,
adamsjo03,2024,1,LAA,AL,LF,1,0,3,0,0,0,0,,,,,
adamsjo03,2024,1,LAA,AL,CF,4,4,117,14,0,0,0,,,,,
adamsjo03,2024,1,LAA,AL,RF,6,5,135,9,0,1,0,,,,,
adamsla01,2017,1,ATL,NL,LF,27,5,255,27,0,1,0,,,,,
adamsla01,2017,1,ATL,NL,CF,11,6,188,12,1,1,0,,,,,
adamsla01,2017,1,ATL,NL,RF,7,2,73,9,0,0,0,,,,,
adamsla01,2018,1,ATL,NL,LF,2,1,33,4,0,0,0,,,,,
adamsla01,2018,1,ATL,NL,CF,2,1,36,3,0,0,0,,,,,
adamsla01,2018,1,ATL,NL,RF,5,0,19,2,0,0,0,,,,,
adamsma01,2017,2,ATL,NL,LF,13,13,285,18,0,2,0,,,,,
adamsma01,2017,1,SLN,NL,LF,6,4,103,7,0,0,0,,,,,
adamsma01,2018,1,WAS,NL,LF,15,12,285,20,1,0,0,,,,,
adamsma01,2018,1,WAS,NL,RF,1,0,12,1,0,0,0,,,,,
adducji02,2017,1,DET,AL,RF,26,22,582,50,2,0,0,,,,,
adducji02,2019,1,CHN,NL,RF,1,1,24,5,0,0,0,,,,,
adelljo01,2020,1,LAA,AL,CF,4,4,96,11,0,1,0,,,,,
adelljo01,2020,1,LAA,AL,RF,34,29,789,61,2,2,0,,,,,
adelljo01,2021,1,LAA,AL,LF,25,17,474,45,0,0,0,,,,,
adelljo01,2021,1,LAA,AL,RF,19,18,434,37,2,0,1,,,,,
adelljo01,2022,1,LAA,AL,LF,69,59,1430,99,4,4,0,,,,,
adelljo01,2022,1,LAA,AL,RF,15,12,339,40,1,1,1,,,,,
adelljo01,2023,1,LAA,AL,LF,2,2,51,6,0,0,0,,,,,
adelljo01,2023,1,LAA,AL,CF,7,7,168,20,0,0,0,,,,,
adelljo01,2023,1,LAA,AL,RF,9,6,170,14,0,0,0,,,,,
adelljo01,2024,1,LAA,AL,CF,4,4,102,6,0,0,0,,,,,
adelljo01,2024,1,LAA,AL,RF,119,113,3005,228,3,4,0,,,,,
adriaeh01,2017,1,MIN,AL,LF,17,9,278,28,1,0,0,,,,,
adriaeh01,2018,1,MIN,AL,LF,5,2,53,3,0,0,0,,,,,
adriaeh01,2019,1,MIN,AL,LF,1,0,3,0,0,0,0,,,,,
adriaeh01,2019,1,MIN,AL,RF,6,5,115,3,1,2,0,,,,,
adriaeh01,2021,1,ATL,NL,LF,6,5,131,11,0,0,0,,,,,
adriaeh01,2021,1,ATL,NL,CF,1,0,6,1,0,0,0,,,,,
adriaeh01,2021,1,ATL,NL,RF,14,11,324,16,1,0,0,,,,,
adriaeh01,2022,1,WAS,NL,LF,9,2,96,7,0,0,0,,,,,
aguilry01,2022,1,LAA,AL,LF,2,2,54,5,0,0,0,,,,,
aguilry01,2022,1,LAA,AL,CF,1,1,21,4,0,0,0,,,,,
aguilry01,2022,1,LAA,AL,RF,5,3,93,3,0,0,0,,,,,
akiyash01,2020,1,CIN,NL,LF,36,30,739,49,2,0,0,,,,,
akiyash01,2020,1,CIN,NL,CF,21,17,404,38,0,0,0,,,,,
akiyash01,2021,1,CIN,NL,LF,9,4,144,8,0,1,0,,,,,
akiyash01,2021,1,CIN,NL,CF,48,28,885,76,0,1,0,,,,,
akiyash01,2021,1,CIN,NL,RF,4,0,21,2,0,0,0,,,,,
alberha01,2019,1,BAL,AL,LF,3,1,22,2,0,0,0,,,,,
alberha01,2019,1,BAL,AL,RF,1,1,24,4,0,0,0,,,,,
alberha01,2022,1,LAN,NL,RF,1,1,18,0,0,0,0,,,,,
alcanar01,2016,1,OAK,AL,CF,4,0,24,4,0,0,0,,,,,
alcanar01,2016,1,OAK,AL,RF,1,0,6,1,0,0,0,,,,,
alcanar01,2017,1,CIN,NL,LF,3,0,15,1,0,0,0,,,,,
alcanar01,2017,1,CIN,NL,CF,7,3,114,14,1,0,0,,,,,
alcanar01,2017,1,CIN,NL,RF,7,1,68,8,0,0,0,,,,,
alcanke01,2024,1,CHN,NL,RF,3,3,78,2,0,0,0,,,,,
alfarjo01,2020,1,MIA,NL,RF,1,0,9,0,0,1,0,,,,,
alfarjo01,2021,1,MIA,NL,LF,21,17,425,20,1,2,0,,,,,
alforan01,2017,1,TOR,AL,LF,3,2,51,2,0,0,0,,,,,
alforan01,2017,1,TOR,AL,RF,2,0,9,2,0,0,0,,,,,
alforan01,2018,1,TOR,AL,LF,7,5,135,11,0,0,0,,,,,
alforan01,2018,1,TOR,AL,CF,1,0,6,1,0,0,0,,,,,
alforan01,2018,1,TOR,AL,RF,3,1,33,2,0,0,0,,,,,
alforan01,2019,1,TOR,AL,LF,6,3,78,4,0,0,0,,,,,
alforan01,2019,1,TOR,AL,CF,2,2,54,6,0,0,0,,,,,
alforan01,2019,1,TOR,AL,RF,5,0,57,7,0,1,1,,,,,
alforan01,2020,2,PIT,NL,LF,1,1,27,0,0,0,0,,,,,
alforan01,2020,2,PIT,NL,CF,4,3,63,2,0,0,0,,,,,
alforan01,2020,1,TOR,AL,LF,5,4,72,5,0,0,0,,,,,
alforan01,2020,1,TOR,AL,CF,2,2,54,1,0,0,0,,,,,
alforan01,2020,1,TOR,AL,RF,1,0,3,0,0,0,0,,,,,
alforan01,2021,1,PIT,NL,LF,32,28,759,56,1,0,0,,,,,
alforan01,2021,1,PIT,NL,CF,6,5,121,5,0,1,0,,,,,
alforan01,2021,1,PIT,NL,RF,1,1,27,2,0,0,0,,,,,
alforan01,2022,1,PIT,NL,LF,1,1,18,1,0,0,0,,,,,
alforan01,2022,1,PIT,NL,CF,1,0,6,0,0,0,0,,,,,
alforan01,2022,1,PIT,NL,RF,1,0,3,0,0,0,0,,,,,
allengr01,2017,1,CLE,AL,LF,5,0,42,3,0,0,0,,,,,
allengr01,2017,1,CLE,AL,CF,21,5,285,23,0,0,0,,,,,
allengr01,2018,1,CLE,AL,LF,3,0,16,1,0,0,0,,,,,
allengr01,2018,1,CLE,AL,CF,78,65,1770,166,2,1,1,,,,,
allengr01,2018,1,CLE,AL,RF,16,4,193,17,0,0,0,,,,,
allengr01,2019,1,CLE,AL,LF,60,35,1082,86,5,1,0,,,,,
allengr01,2019,1,CLE,AL,CF,18,15,398,28,1,0,0,,,,,
allengr01,2019,1,CLE,AL,RF,13,8,231,11,1,1,0,,,,,
allengr01,2020,1,CLE,AL,LF,11,3,144,10,0,0,0,,,,,
allengr01,2020,1,CLE,AL,CF,4,3,84,8,0,0,0,,,,,
allengr01,2020,2,SDN,NL,LF,1,0,3,0,0,0,0,,,,,
allengr01,2020,2,SDN,NL,RF,1,1,24,2,0,0,0,,,,,
allengr01,2021,1,NYA,AL,LF,5,0,55,4,0,0,0,,,,,
allengr01,2021,1,NYA,AL,CF,4,3,84,6,0,0,0,,,,,
allengr01,2021,1,NYA,AL,RF,8,8,176,18,0,0,0,,,,,
allengr01,2022,1,PIT,NL,LF,23,16,420,40,0,0,0,,,,,
allengr01,2022,1,PIT,NL,CF,11,10,277,22,0,0,0,,,,,
allengr01,2022,1,PIT,NL,RF,13,6,183,8,0,0,0,,,,,
allengr01,2023,1,NYA,AL,LF,11,3,129,9,0,0,0,,,,,
allengr01,2023,1,NYA,AL,CF,3,2,69,7,0,0,0,,,,,
allengr01,2023,1,NYA,AL,RF,5,1,51,2,0,0,0,,,,,
almonab01,2015,2,CLE,AL,CF,50,49,1321,123,2,0,1,,,,,
almonab01,2015,1,SDN,NL,LF,6,3,99,2,0,0,0,,,,,
almonab01,2015,1,SDN,NL,CF,6,5,123,8,0,0,0,,,,,
almonab01,2015,1,SDN,NL,RF,2,2,50,2,0,0,0,,,,,
almonab01,2016,1,CLE,AL,LF,34,19,553,31,1,1,0,,,,,
almonab01,2016,1,CLE,AL,CF,2,1,30,3,0,0,0,,,,,
almonab01,2016,1,CLE,AL,RF,36,25,679,41,5,1,1,,,,,
almonab01,2017,1,CLE,AL,LF,20,10,316,23,1,0,0,,,,,
almonab01,2017,1,CLE,AL,CF,8,8,165,15,0,0,0,,,,,
almonab01,2017,1,CLE,AL,RF,32,28,747,32,1,1,0,,,,,
almonab01,2018,1,KCA,AL,LF,1,0,6,1,0,0,0,,,,,
almonab01,2018,1,KCA,AL,CF,35,31,839,80,2,0,2,,,,,
almonab01,2018,1,KCA,AL,RF,3,0,27,2,0,0,0,,,,,
almonab01,2019,1,ARI,NL,CF,3,1,39,1,0,0,0,,,,,
almonab01,2019,1,ARI,NL,RF,9,6,162,15,1,1,0,,,,,
almonab01,2020,1,SDN,NL,LF,2,2,42,6,0,0,0,,,,,
almonab01,2020,1,SDN,NL,CF,1,0,6,0,0,0,0,,,,,
almonab01,2021,1,ATL,NL,LF,40,36,891,55,1,2,0,,,,,
almonab01,2021,1,ATL,NL,RF,4,1,62,0,0,0,0,,,,,
almonab01,2022,1,BOS,AL,LF,3,2,69,7,0,0,0,,,,,
almonab01,2022,1,BOS,AL,CF,5,4,102,7,0,0,0,,,,,
almonab01,2022,1,BOS,AL,RF,1,1,24,0,0,0,0,,,,,
almonab01,2023,1,NYN,NL,LF,1,1,27,4,0,0,0,,,,,
almonab01,2023,1,NYN,NL,RF,1,1,21,2,0,0,0,,,,,
almoral01,2016,1,CHN,NL,LF,8,2,78,9,1,0,2,,,,,
almoral01,2016,1,CHN,NL,CF,33,18,579,60,0,0,0,,,,,
almoral01,2016,1,CHN,NL,RF,2,2,54,5,0,0,0,,,,,
almoral01,2017,1,CHN,NL,LF,1,0,1,0,0,0,0,,,,,
almoral01,2017,1,CHN,NL,CF,104,65,1929,161,4,1,0,,,,,
almoral01,2017,1,CHN,NL,RF,1,0,3,0,0,0,0,,,,,
almoral01,2018,1,CHN,NL,LF,2,0,12,1,0,0,0,,,,,
almoral01,2018,1,CHN,NL,CF,137,94,2755,265,3,3,0,,,,,
almoral01,2019,1,CHN,NL,CF,125,80,2296,201,3,3,0,,,,,
almoral01,2020,1,CHN,NL,CF,28,6,278,30,0,0,0,,,,,
almoral01,2021,1,NYN,NL,LF,3,0,9,1,0,0,0,,,,,
almoral01,2021,1,NYN,NL,CF,32,10,336,38,0,1,0,,,,,
almoral01,2021,1,NYN,NL,RF,1,1,15,1,0,0,0,,,,,
almoral01,2022,1,CIN,NL,LF,17,15,393,30,3,0,0,,,,,
almoral01,2022,1,CIN,NL,CF,23,19,505,48,0,0,0,,,,,
almoral01,2022,1,CIN,NL,RF,28,25,671,57,2,2,0,,,,,
altheaa01,2015,1,PHI,NL,LF,23,20,527,40,0,0,0,,,,,
altheaa01,2015,1,PHI,NL,CF,8,5,178,20,2,0,0,,,,,
altheaa01,2015,1,PHI,NL,RF,11,10,265,20,1,0,1,,,,,
altheaa01,2016,1,PHI,NL,LF,20,12,358,31,1,0,1,,,,,
altheaa01,2016,1,PHI,NL,CF,10,7,180,16,0,0,0,,,,,
altheaa01,2016,1,PHI,NL,RF,42,35,909,62,2,1,0,,,,,
altheaa01,2017,1,PHI,NL,LF,52,42,1162,94,2,2,1,,,,,
altheaa01,2017,1,PHI,NL,CF,19,12,304,36,2,1,1,,,,,
altheaa01,2017,1,PHI,NL,RF,50,38,1046,81,3,0,2,,,,,
altheaa01,2018,1,PHI,NL,LF,6,4,108,7,0,0,0,,,,,
altheaa01,2018,1,PHI,NL,CF,11,8,184,10,0,0,0,,,,,
altheaa01,2018,1,PHI,NL,RF,68,45,1282,78,2,1,0,,,,,
altheaa01,2019,3,NYN,NL,LF,13,3,122,9,0,0,0,,,,,
altheaa01,2019,3,NYN,NL,CF,8,1,61,8,0,0,0,,,,,
altheaa01,2019,3,NYN,NL,RF,2,1,51,4,0,0,0,,,,,
altheaa01,2019,1,PHI,NL,LF,1,0,20,1,0,0,0,,,,,
altheaa01,2019,1,PHI,NL,CF,8,3,95,10,0,0,0,,,,,
altheaa01,2019,1,PHI,NL,RF,4,0,33,4,0,1,0,,,,,
aluja01,2023,1,WAS,NL,LF,27,24,621,43,1,0,0,,,,,
alvarar01,2024,1,OAK,AL,LF,2,1,21,4,0,0,0,,,,,
alvarda02,2015,1,BAL,AL,CF,1,0,6,0,0,0,0,,,,,
alvarda02,2015,1,BAL,AL,RF,12,10,237,16,1,0,1,,,,,
alvarda02,2016,1,BAL,AL,RF,1,1,30,1,0,0,0,,,,,
alvared01,2022,1,LAN,NL,LF,1,1,18,1,0,0,0,,,,,
alvared01,2022,1,LAN,NL,RF,5,4,87,10,0,1,0,,,,,
alvaryo01,2019,1,HOU,AL,LF,10,9,198,9,1,1,0,,,,,
alvaryo01,2021,1,HOU,AL,LF,41,39,957,49,3,1,0,,,,,
alvaryo01,2022,1,HOU,AL,LF,56,56,1403,79,7,2,1,,,,,
alvaryo01,2023,1,HOU,AL,LF,40,40,1030,59,2,0,0,,,,,
alvaryo01,2024,1,HOU,AL,LF,53,53,1263,71,3,1,0,,,,,
amarial01,2015,1,SDN,NL,LF,11,3,126,5,0,0,0,,,,,
amarial01,2015,1,SDN,NL,CF,7,0,42,3,0,0,0,,,,,
amarial01,2016,1,SDN,NL,LF,5,3,91,5,0,0,0,,,,,
amarial01,2016,1,SDN,NL,RF,5,2,73,5,0,0,0,,,,,
amarial01,2017,1,COL,NL,LF,5,2,59,2,0,0,0,,,,,
amarial01,2017,1,COL,NL,CF,9,1,76,3,0,0,0,,,,,
amarial01,2017,1,COL,NL,RF,9,2,69,1,0,0,0,,,,,
amburtr01,2021,1,NYA,AL,RF,2,2,33,6,0,0,0,,,,,
anderbr06,2018,1,MIA,NL,RF,91,89,2296,167,8,1,1,,,,,
anderbr06,2019,1,MIA,NL,RF,55,55,1373,97,9,3,1,,,,,
anderbr06,2022,1,MIA,NL,LF,8,6,157,16,0,0,0,,,,,
anderbr06,2022,1,MIA,NL,RF,36,35,922,65,4,2,2,,,,,
anderbr06,2023,1,MIL,NL,RF,39,35,862,58,4,0,0,,,,,
anderbr06,2024,1,ATL,NL,RF,2,2,39,3,0,0,0,,,,,
andinro01,2016,1,MIA,NL,LF,2,1,33,5,1,0,0,,,,,
andrejo03,2018,2,BAL,AL,LF,13,11,290,26,0,0,0,,,,,
andrejo03,2018,2,BAL,AL,CF,2,2,51,2,0,0,0,,,,,
andrejo03,2018,2,BAL,AL,RF,5,3,78,4,0,0,0,,,,,
andrejo03,2018,1,SEA,AL,LF,1,1,18,2,0,0,0,,,,,
andrejo03,2018,1,SEA,AL,RF,1,1,27,3,0,0,0,,,,,
andrejo03,2021,1,SDN,NL,LF,3,0,18,1,0,0,0,,,,,
andrejo03,2021,1,SDN,NL,CF,2,0,12,1,0,0,0,,,,,
andrejo03,2021,1,SDN,NL,RF,2,0,12,0,0,0,0,,,,,
andujmi01,2020,1,NYA,AL,LF,7,7,123,4,0,1,0,,,,,
andujmi01,2021,1,NYA,AL,LF,37,37,919,62,3,1,0,,,,,
andujmi01,2022,1,NYA,AL,LF,19,18,466,39,0,0,0,,,,,
andujmi01,2022,2,PIT,NL,LF,4,4,102,7,0,0,0,,,,,
andujmi01,2023,1,PIT,NL,LF,1,1,18,2,0,0,0,,,,,
andujmi01,2023,1,PIT,NL,RF,18,14,360,32,1,0,0,,,,,
andujmi01,2024,1,OAK,AL,LF,72,71,1847,129,10,2,1,,,,,
aokino01,2015,1,SFN,NL,LF,86,83,2143,135,4,0,0,,,,,
aokino01,2015,1,SFN,NL,RF,2,2,46,1,0,0,0,,,,,
aokino01,2016,1,SEA,AL,LF,99,88,2306,160,4,0,2,,,,,
aokino01,2016,1,SEA,AL,CF,15,14,369,28,1,1,0,,,,,
aokino01,2017,1,HOU,AL,LF,56,48,1181,62,6,0,1,,,,,
aokino01,2017,1,HOU,AL,RF,16,8,282,15,0,0,0,,,,,
aokino01,2017,3,NYN,NL,LF,5,4,102,8,0,0,0,,,,,
aokino01,2017,3,NYN,NL,CF,1,1,24,2,0,0,0,,,,,
aokino01,2017,3,NYN,NL,RF,23,19,514,37,0,1,0,,,,,
aokino01,2017,2,TOR,AL,LF,3,3,72,5,1,0,0,,,,,
aokino01,2017,2,TOR,AL,CF,1,0,6,1,0,0,0,,,,,
aokino01,2017,2,TOR,AL,RF,8,4,114,3,0,0,0,,,,,
aquinar01,2018,1,CIN,NL,RF,1,0,9,0,0,0,0,,,,,
aquinar01,2019,1,CIN,NL,RF,54,53,1393,97,3,2,0,,,,,
aquinar01,2020,1,CIN,NL,LF,13,9,252,19,0,0,0,,,,,
aquinar01,2020,1,CIN,NL,CF,1,1,12,0,0,0,0,,,,,
aquinar01,2020,1,CIN,NL,RF,4,2,60,3,0,0,0,,,,,
aquinar01,2021,1,CIN,NL,LF,35,24,629,34,0,3,0,,,,,
aquinar01,2021,1,CIN,NL,CF,14,5,181,20,1,0,0,,,,,
aquinar01,2021,1,CIN,NL,RF,27,11,396,30,0,0,0,,,,,
aquinar01,2022,1,CIN,NL,LF,7,3,108,10,2,0,0,,,,,
aquinar01,2022,1,CIN,NL,CF,2,1,33,5,0,0,0,,,,,
aquinar01,2022,1,CIN,NL,RF,69,66,1684,125,10,5,4,,,,,
arandjo01,2022,1,TBA,AL,LF,1,1,14,0,0,0,0,,,,,
arciaor01,2020,1,MIL,NL,CF,1,0,12,0,0,0,0,,,,,
arciaor01,2021,2,ATL,NL,LF,14,13,306,28,0,1,0,,,,,
arciaor01,2022,1,ATL,NL,LF,6,6,141,8,0,0,0,,,,,
arciaos01,2015,1,MIN,AL,LF,15,14,321,28,0,1,0,,,,,
arciaos01,2015,1,MIN,AL,RF,4,4,117,9,0,0,0,,,,,
arciaos01,2016,1,MIN,AL,LF,16,14,360,19,2,1,0,,,,,
arciaos01,2016,1,MIN,AL,RF,15,12,324,31,0,1,0,,,,,
arciaos01,2016,4,SDN,NL,RF,13,11,293,26,1,0,0,,,,,
arciaos01,2016,2,TBA,AL,LF,3,3,72,3,0,0,0,,,,,
arciaos01,2016,2,TBA,AL,RF,11,10,249,26,0,0,0,,,,,
ariasga01,2023,1,CLE,AL,RF,19,16,402,31,2,2,0,,,,,
ariasga01,2024,1,CLE,AL,LF,2,1,36,1,0,0,0,,,,,
ariasga01,2024,1,CLE,AL,CF,4,2,57,5,0,0,0,,,,,
ariasga01,2024,1,CLE,AL,RF,2,1,24,0,0,0,0,,,,,
arozara01,2019,1,SLN,NL,LF,1,0,10,0,0,0,0,,,,,
arozara01,2019,1,SLN,NL,CF,5,4,92,7,1,0,0,,,,,
arozara01,2019,1,SLN,NL,RF,6,0,29,4,0,0,0,,,,,
arozara01,2020,1,TBA,AL,LF,14,12,279,14,1,0,1,,,,,
arozara01,2020,1,TBA,AL,CF,2,0,27,3,0,0,0,,,,,
arozara01,2020,1,TBA,AL,RF,3,1,33,0,0,0,0,,,,,
arozara01,2021,1,TBA,AL,LF,81,69,1837,109,4,1,1,,,,,
arozara01,2021,1,TBA,AL,CF,1,0,9,0,0,0,0,,,,,
arozara01,2021,1,TBA,AL,RF,53,48,1230,98,1,0,0,,,,,
arozara01,2022,1,TBA,AL,LF,104,97,2628,157,4,5,0,,,,,
arozara01,2022,1,TBA,AL,RF,25,26,624,41,0,0,0,,,,,
arozara01,2023,1,TBA,AL,LF,139,137,3659,245,8,0,1,,,,,
arozara01,2024,2,SEA,AL,LF,51,51,1335,110,1,0,0,,,,,
arozara01,2024,2,SEA,AL,CF,2,1,30,4,0,0,0,,,,,
arozara01,2024,1,TBA,AL,LF,89,84,2232,148,4,2,0,,,,,
arozara01,2024,1,TBA,AL,CF,7,5,145,17,0,0,0,,,,,
arraelu01,2019,1,MIN,AL,LF,21,18,483,32,2,0,0,,,,,
arraelu01,2021,1,MIN,AL,LF,27,24,496,36,3,0,1,,,,,
arroych01,2022,1,BOS,AL,RF,17,16,324,18,1,0,0,,,,,
ascheco01,2015,1,PHI,NL,LF,63,61,1568,107,3,2,1,,,,,
ascheco01,2016,1,PHI,NL,LF,57,54,1322,104,3,1,0,,,,,
ascheco01,2017,1,CHA,AL,LF,1,0,9,0,0,0,0,,,,,
astudwi01,2018,1,MIN,AL,LF,1,0,8,2,0,0,0,,,,,
astudwi01,2018,1,MIN,AL,CF,1,0,3,0,0,0,0,,,,,
astudwi01,2019,1,MIN,AL,LF,3,1,27,0,0,0,0,,,,,
astudwi01,2019,1,MIN,AL,RF,6,3,87,7,1,1,0,,,,,
astudwi01,2021,1,MIN,AL,RF,1,1,18,1,0,0,0,,,,,
austity01,2016,1,NYA,AL,LF,2,0,9,0,0,0,0,,,,,
austity01,2016,1,NYA,AL,RF,3,2,36,4,0,0,0,,,,,
austity01,2017,1,NYA,AL,RF,7,1,63,2,0,0,0,,,,,
austity01,2019,2,SFN,NL,LF,22,16,381,22,3,1,1,,,,,
austity01,2019,2,SFN,NL,RF,3,1,30,4,0,0,0,,,,,
aveliab01,2019,1,SFN,NL,LF,1,1,18,1,0,0,0,,,,,
avilemi01,2015,1,CLE,AL,LF,34,25,683,49,1,1,0,,,,,
avilemi01,2015,1,CLE,AL,CF,5,3,84,5,0,0,0,,,,,
avilemi01,2015,1,CLE,AL,RF,1,0,3,0,0,0,0,,,,,
avilemi01,2016,1,DET,AL,LF,8,5,117,4,1,0,0,,,,,
avilemi01,2016,1,DET,AL,CF,1,1,18,1,0,0,0,,,,,
avilemi01,2016,1,DET,AL,RF,32,22,646,35,1,1,0,,,,,
avilemi01,2017,1,MIA,NL,RF,1,0,6,0,0,0,0,,,,,
azocajo01,2022,1,SDN,NL,LF,21,5,198,13,0,0,0,,,,,
azocajo01,2022,1,SDN,NL,CF,35,31,724,87,0,2,0,,,,,
azocajo01,2022,1,SDN,NL,RF,49,18,682,55,2,2,0,,,,,
azocajo01,2023,1,SDN,NL,LF,9,1,63,2,0,0,0,,,,,
azocajo01,2023,1,SDN,NL,CF,17,14,342,24,0,0,0,,,,,
azocajo01,2023,1,SDN,NL,RF,21,9,347,24,0,0,0,,,,,
azocajo01,2024,1,SDN,NL,LF,45,6,392,29,0,0,0,,,,,
azocajo01,2024,1,SDN,NL,CF,11,11,261,27,0,0,0,,,,,
azocajo01,2024,1,SDN,NL,RF,5,0,24,2,0,0,0,,,,,
baddoak01,2021,1,DET,AL,LF,56,46,1221,79,2,1,0,,,,,
baddoak01,2021,1,DET,AL,CF,66,58,1540,161,2,2,1,,,,,
baddoak01,2021,1,DET,AL,RF,5,3,98,12,0,0,0,,,,,
baddoak01,2022,1,DET,AL,LF,50,47,1213,122,0,1,0,,,,,
baddoak01,2022,1,DET,AL,CF,16,16,405,44,0,1,0,,,,,
baddoak01,2023,1,DET,AL,LF,96,87,2167,171,3,2,0,,,,,
baddoak01,2023,1,DET,AL,CF,5,1,42,4,0,0,0,,,,,
baddoak01,2023,1,DET,AL,RF,5,0,32,2,0,0,0,,,,,
baddoak01,2024,1,DET,AL,LF,21,18,471,38,0,0,0,,,,,
baddoak01,2024,1,DET,AL,CF,5,0,20,0,0,0,0,,,,,
baddoak01,2024,1,DET,AL,RF,4,3,75,4,0,0,0,,,,,
baderha01,2017,1,SLN,NL,LF,7,2,87,7,0,0,0,,,,,
baderha01,2017,1,SLN,NL,CF,20,17,455,42,1,2,0,,,,,
baderha01,2017,1,SLN,NL,RF,3,1,23,0,0,0,0,,,,,
baderha01,2018,1,SLN,NL,LF,6,2,89,7,0,0,0,,,,,
baderha01,2018,1,SLN,NL,CF,74,65,1846,189,4,2,0,,,,,
baderha01,2018,1,SLN,NL,RF,38,29,810,61,4,1,1,,,,,
baderha01,2019,1,SLN,NL,CF,122,95,2729,239,8,4,4,,,,,
baderha01,2020,1,SLN,NL,CF,49,36,953,75,2,2,0,,,,,
baderha01,2021,1,SLN,NL,CF,103,101,2660,289,4,3,1,,,,,
baderha01,2022,2,NYA,AL,CF,14,12,329,31,0,0,0,,,,,
baderha01,2022,1,SLN,NL,CF,71,65,1766,174,3,0,0,,,,,
baderha01,2023,2,CIN,NL,CF,12,9,237,29,0,0,0,,,,,
baderha01,2023,1,NYA,AL,CF,83,76,2020,204,3,6,0,,,,,
baderha01,2024,1,NYN,NL,CF,140,108,3076,278,1,4,0,,,,,
baeji01,2022,1,PIT,NL,LF,1,1,24,3,0,1,0,,,,,
baeji01,2022,1,PIT,NL,CF,5,4,120,6,0,1,0,,,,,
baeji01,2023,1,PIT,NL,CF,62,33,1010,95,0,2,0,,,,,
baeji01,2024,1,PIT,NL,CF,15,15,384,41,1,0,1,,,,,
baeji01,2024,1,PIT,NL,RF,12,6,188,17,0,0,0,,,,,
baezja01,2016,1,CHN,NL,LF,2,0,7,0,0,0,0,,,,,
baezja01,2017,1,CHN,NL,RF,1,0,6,0,0,0,0,,,,,
baezja01,2020,1,CHN,NL,LF,1,0,1,0,0,0,0,,,,,
bakerda02,2024,1,WAS,NL,LF,1,0,6,0,0,0,0,,,,,
bakerje03,2015,1,MIA,NL,LF,1,0,6,0,0,0,0,,,,,
bargead01,2024,1,TOR,AL,LF,10,6,165,14,1,1,0,,,,,
bargead01,2024,1,TOR,AL,RF,27,20,522,40,2,0,0,,,,,
barnebr02,2015,1,COL,NL,LF,75,45,1351,87,3,2,2,,,,,
barnebr02,2015,1,COL,NL,CF,11,9,180,20,1,0,0,,,,,
barnebr02,2015,1,COL,NL,RF,21,13,383,27,0,0,0,,,,,
barnebr02,2016,1,COL,NL,LF,29,13,455,30,3,1,1,,,,,
barnebr02,2016,1,COL,NL,CF,13,6,197,16,0,0,0,,,,,
